employee_id,name,salary,manager_id,department_id
8485,Employee_8485,63004,850,17
8486,Employee_8486,147369,964,9
8487,Employee_8487,50492,441,13
8488,Employee_8488,94797,644,9
8489,Employee_8489,98095,872,16
8490,Employee_8490,53749,666,4
8491,Employee_8491,103217,27,2
8492,Employee_8492,129044,793,13
8493,Employee_8493,49045,474,13
8494,Employee_8494,60116,627,19
8495,Employee_8495,58667,304,12
8496,Employee_8496,115057,745,4
8497,Employee_8497,114205,404,10
8498,Employee_8498,67302,512,16
8499,Employee_8499,51283,501,19
8500,Employee_8500,70935,347,8
8501,Employee_8501,112534,239,6
8502,Employee_8502,134342,569,4
8503,Employee_8503,71624,846,7
8504,Employee_8504,53440,694,14
8505,Employee_8505,86501,336,13
8506,Employee_8506,127333,25,5
8507,Employee_8507,41269,979,9
8508,Employee_8508,47868,408,3
8509,Employee_8509,70251,76,10
8510,Employee_8510,117909,928,15
8511,Employee_8511,124523,216,20
8512,Employee_8512,78729,327,17
8513,Employee_8513,55734,836,6
8514,Employee_8514,82429,773,3
8515,Employee_8515,81337,22,18
8516,Employee_8516,80325,755,5
8517,Employee_8517,123600,669,13
8518,Employee_8518,102514,717,1
8519,Employee_8519,48433,309,17
8520,Employee_8520,49111,598,3
8521,Employee_8521,143986,266,19
8522,Employee_8522,103753,414,20
8523,Employee_8523,120583,645,12
8524,Employee_8524,113620,266,8
8525,Employee_8525,61751,332,8
8526,Employee_8526,56453,779,15
8527,Employee_8527,125844,449,11
8528,Employee_8528,78968,564,20
8529,Employee_8529,70077,610,1
8530,Employee_8530,148582,246,16
8531,Employee_8531,74775,35,14
8532,Employee_8532,98144,400,7
8533,Employee_8533,88570,27,6
8534,Employee_8534,86097,219,4
8535,Employee_8535,64503,405,8
8536,Employee_8536,42779,613,19
8537,Employee_8537,126840,774,3
8538,Employee_8538,40755,270,4
8539,Employee_8539,79263,735,13
8540,Employee_8540,148491,650,2
8541,Employee_8541,95087,791,11
8542,Employee_8542,82281,510,16
8543,Employee_8543,91482,962,10
8544,Employee_8544,94857,285,15
8545,Employee_8545,57400,453,10
8546,Employee_8546,80115,761,2
8547,Employee_8547,54249,833,6
8548,Employee_8548,86825,316,14
8549,Employee_8549,64600,589,2
8550,Employee_8550,77706,296,10
8551,Employee_8551,59222,337,17
8552,Employee_8552,139041,306,8
8553,Employee_8553,144504,427,16
8554,Employee_8554,81139,350,14
8555,Employee_8555,81302,510,10
8556,Employee_8556,134684,524,13
8557,Employee_8557,127838,857,1
8558,Employee_8558,108159,491,10
8559,Employee_8559,48646,907,12
8560,Employee_8560,53543,593,17
8561,Employee_8561,134496,8,14
8562,Employee_8562,62785,496,5
8563,Employee_8563,118353,724,19
8564,Employee_8564,71406,559,5
8565,Employee_8565,128992,560,15
8566,Employee_8566,91428,820,13
8567,Employee_8567,63777,439,17
8568,Employee_8568,97939,551,1
8569,Employee_8569,93026,874,14
8570,Employee_8570,126450,791,4
8571,Employee_8571,69553,737,9
8572,Employee_8572,63548,967,17
8573,Employee_8573,103221,107,3
8574,Employee_8574,77265,244,13
8575,Employee_8575,80701,254,12
8576,Employee_8576,91287,32,16
8577,Employee_8577,46727,22,4
8578,Employee_8578,90717,844,18
8579,Employee_8579,72427,565,3
8580,Employee_8580,56692,820,17
8581,Employee_8581,71625,48,1
8582,Employee_8582,64918,461,19
8583,Employee_8583,146931,589,4
8584,Employee_8584,81136,335,17
8585,Employee_8585,92409,944,7
8586,Employee_8586,55577,357,2
8587,Employee_8587,125155,121,12
8588,Employee_8588,139246,443,5
8589,Employee_8589,142924,358,16
8590,Employee_8590,121731,601,8
8591,Employee_8591,67689,345,8
8592,Employee_8592,51154,192,13
8593,Employee_8593,144657,415,14
8594,Employee_8594,134948,376,11
8595,Employee_8595,61341,462,6
8596,Employee_8596,137554,755,16
8597,Employee_8597,114681,660,15
8598,Employee_8598,147798,145,16
8599,Employee_8599,86330,477,13
8600,Employee_8600,127759,827,12
8601,Employee_8601,108416,889,18
8602,Employee_8602,126807,652,18
8603,Employee_8603,73313,407,14
8604,Employee_8604,86900,285,2
8605,Employee_8605,118840,897,2
8606,Employee_8606,74695,850,3
8607,Employee_8607,70225,110,8
8608,Employee_8608,126072,619,11
8609,Employee_8609,136367,878,12
8610,Employee_8610,89156,792,4
8611,Employee_8611,117209,49,9
8612,Employee_8612,127453,13,17
8613,Employee_8613,67829,133,16
8614,Employee_8614,120908,587,17
8615,Employee_8615,65938,595,15
8616,Employee_8616,99164,342,20
8617,Employee_8617,94530,669,7
8618,Employee_8618,108199,285,10
8619,Employee_8619,100282,933,4
8620,Employee_8620,87801,313,14
8621,Employee_8621,49465,605,14
8622,Employee_8622,43326,296,14
8623,Employee_8623,43659,605,14
8624,Employee_8624,100289,568,20
8625,Employee_8625,67594,163,18
8626,Employee_8626,44763,831,15
8627,Employee_8627,128657,496,19
8628,Employee_8628,50828,609,13
8629,Employee_8629,87588,15,12
8630,Employee_8630,51221,343,19
8631,Employee_8631,51211,77,19
8632,Employee_8632,53569,345,20
8633,Employee_8633,136894,71,2
8634,Employee_8634,77860,269,3
8635,Employee_8635,111558,286,10
8636,Employee_8636,85337,65,5
8637,Employee_8637,92311,879,12
8638,Employee_8638,53515,67,7
8639,Employee_8639,111695,192,9
8640,Employee_8640,146749,54,2
8641,Employee_8641,127227,979,10
8642,Employee_8642,64904,378,6
8643,Employee_8643,99935,973,12
8644,Employee_8644,83790,167,6
8645,Employee_8645,108580,408,3
8646,Employee_8646,115148,507,10
8647,Employee_8647,45636,536,9
8648,Employee_8648,117129,642,20
8649,Employee_8649,42892,836,5
8650,Employee_8650,61672,101,3
8651,Employee_8651,45812,885,5
8652,Employee_8652,136621,793,8
8653,Employee_8653,40654,807,8
8654,Employee_8654,94633,805,14
8655,Employee_8655,57143,421,17
8656,Employee_8656,95934,963,11
8657,Employee_8657,107334,774,16
8658,Employee_8658,143463,477,6
8659,Employee_8659,69087,925,11
8660,Employee_8660,51618,119,10
8661,Employee_8661,48446,914,9
8662,Employee_8662,127182,742,15
8663,Employee_8663,142127,290,7
8664,Employee_8664,88867,487,18
8665,Employee_8665,91028,160,1
8666,Employee_8666,100101,672,15
8667,Employee_8667,67200,77,2
8668,Employee_8668,135107,37,2
8669,Employee_8669,128074,393,10
8670,Employee_8670,146091,440,20
8671,Employee_8671,101465,539,15
8672,Employee_8672,149500,461,10
8673,Employee_8673,126436,611,19
8674,Employee_8674,127892,293,13
8675,Employee_8675,128559,399,11
8676,Employee_8676,79148,635,2
8677,Employee_8677,122928,916,13
8678,Employee_8678,60698,91,1
8679,Employee_8679,82470,766,5
8680,Employee_8680,132071,608,7
8681,Employee_8681,91660,5,13
8682,Employee_8682,93910,680,13
8683,Employee_8683,75450,894,20
8684,Employee_8684,96463,270,6
8685,Employee_8685,73757,619,20
8686,Employee_8686,118012,898,12
8687,Employee_8687,146750,810,8
8688,Employee_8688,110247,558,9
8689,Employee_8689,112015,98,18
8690,Employee_8690,71390,525,11
8691,Employee_8691,96116,193,20
8692,Employee_8692,53161,156,11
8693,Employee_8693,72152,899,15
8694,Employee_8694,120171,665,9
8695,Employee_8695,146379,114,3
8696,Employee_8696,135833,395,17
8697,Employee_8697,60836,769,17
8698,Employee_8698,130367,656,3
8699,Employee_8699,106543,802,19
8700,Employee_8700,95648,521,9
8701,Employee_8701,66331,879,17
8702,Employee_8702,145992,213,18
8703,Employee_8703,50763,744,15
8704,Employee_8704,109444,682,1
8705,Employee_8705,133109,532,10
8706,Employee_8706,59187,14,8
8707,Employee_8707,51957,418,10
8708,Employee_8708,44379,367,2
8709,Employee_8709,67959,637,19
8710,Employee_8710,122018,852,14
8711,Employee_8711,67105,852,8
8712,Employee_8712,40877,212,19
8713,Employee_8713,88353,699,1
8714,Employee_8714,123788,683,16
8715,Employee_8715,136870,991,15
8716,Employee_8716,124585,758,20
8717,Employee_8717,123308,4,5
8718,Employee_8718,91567,230,3
8719,Employee_8719,97913,200,17
8720,Employee_8720,42637,884,10
8721,Employee_8721,112778,401,5
8722,Employee_8722,82025,148,11
8723,Employee_8723,146917,583,6
8724,Employee_8724,141187,491,4
8725,Employee_8725,139508,225,7
8726,Employee_8726,122464,585,19
8727,Employee_8727,68742,818,7
8728,Employee_8728,51831,168,14
8729,Employee_8729,125092,760,17
8730,Employee_8730,130879,791,17
8731,Employee_8731,128370,999,13
8732,Employee_8732,86762,151,1
8733,Employee_8733,144824,223,2
8734,Employee_8734,138958,503,18
8735,Employee_8735,128741,736,4
8736,Employee_8736,58830,549,13
8737,Employee_8737,95044,43,1
8738,Employee_8738,113948,696,4
8739,Employee_8739,109202,503,2
8740,Employee_8740,77045,954,4
8741,Employee_8741,126322,240,16
8742,Employee_8742,111051,929,4
8743,Employee_8743,147509,842,9
8744,Employee_8744,66627,350,17
8745,Employee_8745,55198,721,20
8746,Employee_8746,109521,22,2
8747,Employee_8747,146471,635,3
8748,Employee_8748,69475,597,15
8749,Employee_8749,145752,42,7
8750,Employee_8750,59403,465,4
8751,Employee_8751,43681,39,12
8752,Employee_8752,131555,302,1
8753,Employee_8753,133122,680,17
8754,Employee_8754,82292,174,4
8755,Employee_8755,143057,998,4
8756,Employee_8756,145386,531,9
8757,Employee_8757,142306,460,10
8758,Employee_8758,45629,620,19
8759,Employee_8759,133246,192,19
8760,Employee_8760,135864,243,15
8761,Employee_8761,117814,835,17
8762,Employee_8762,48417,279,7
8763,Employee_8763,74765,739,3
8764,Employee_8764,114499,35,5
8765,Employee_8765,96574,556,16
8766,Employee_8766,142828,897,7
8767,Employee_8767,130545,539,16
8768,Employee_8768,67675,153,9
8769,Employee_8769,141711,22,1
8770,Employee_8770,112267,718,3
8771,Employee_8771,80563,931,8
8772,Employee_8772,51332,90,18
8773,Employee_8773,59177,389,18
8774,Employee_8774,129254,930,19
8775,Employee_8775,108447,358,7
8776,Employee_8776,97104,549,20
8777,Employee_8777,124335,930,6
8778,Employee_8778,120730,227,11
8779,Employee_8779,44951,201,5
8780,Employee_8780,146402,349,12
8781,Employee_8781,68333,820,1
8782,Employee_8782,61673,1000,19
8783,Employee_8783,80870,765,11
8784,Employee_8784,111101,37,15
8785,Employee_8785,62821,732,16
8786,Employee_8786,65494,499,3
8787,Employee_8787,139477,698,11
8788,Employee_8788,114160,42,11
8789,Employee_8789,40835,870,10
8790,Employee_8790,58646,625,2
8791,Employee_8791,117360,771,20
8792,Employee_8792,77335,516,5
8793,Employee_8793,109351,67,8
8794,Employee_8794,42429,739,13
8795,Employee_8795,81950,122,15
8796,Employee_8796,100654,684,2
8797,Employee_8797,147422,335,12
8798,Employee_8798,149934,152,8
8799,Employee_8799,108143,973,19
8800,Employee_8800,131186,778,1
8801,Employee_8801,144234,668,8
8802,Employee_8802,137889,161,10
8803,Employee_8803,142326,213,13
8804,Employee_8804,117527,909,5
8805,Employee_8805,126704,375,9
8806,Employee_8806,71099,919,10
8807,Employee_8807,79385,442,14
8808,Employee_8808,75919,422,11
8809,Employee_8809,136952,537,14
8810,Employee_8810,100782,938,3
8811,Employee_8811,111116,803,16
8812,Employee_8812,112590,934,20
8813,Employee_8813,129626,700,17
8814,Employee_8814,80387,911,5
8815,Employee_8815,55823,633,7
8816,Employee_8816,86015,229,17
8817,Employee_8817,142877,58,20
8818,Employee_8818,55339,95,11
8819,Employee_8819,43491,261,12
8820,Employee_8820,40706,353,2
8821,Employee_8821,137493,311,19
8822,Employee_8822,55728,135,5
8823,Employee_8823,46997,861,11
8824,Employee_8824,143537,794,19
8825,Employee_8825,100408,966,7
8826,Employee_8826,98097,922,6
8827,Employee_8827,78523,472,11
8828,Employee_8828,65163,631,14
8829,Employee_8829,57718,429,4
8830,Employee_8830,127508,936,8
8831,Employee_8831,123767,974,9
8832,Employee_8832,79619,536,2
8833,Employee_8833,52126,853,11
8834,Employee_8834,129131,145,20
8835,Employee_8835,104926,523,7
8836,Employee_8836,80633,86,4
8837,Employee_8837,117654,946,14
8838,Employee_8838,43317,108,1
8839,Employee_8839,84980,422,12
8840,Employee_8840,84115,344,19
8841,Employee_8841,101646,265,5
8842,Employee_8842,83158,733,8
8843,Employee_8843,95963,585,11
8844,Employee_8844,87631,993,4
8845,Employee_8845,89316,493,15
8846,Employee_8846,145364,332,20
8847,Employee_8847,99342,821,12
8848,Employee_8848,55504,412,20
8849,Employee_8849,108593,613,10
8850,Employee_8850,66660,936,16
8851,Employee_8851,77196,648,8
8852,Employee_8852,105938,190,20
8853,Employee_8853,48605,972,8
8854,Employee_8854,97388,932,6
8855,Employee_8855,121297,141,3
8856,Employee_8856,95501,868,8
8857,Employee_8857,93309,72,10
8858,Employee_8858,67043,839,5
8859,Employee_8859,73635,166,11
8860,Employee_8860,119315,167,4
8861,Employee_8861,120691,565,17
8862,Employee_8862,146514,258,3
8863,Employee_8863,73132,438,18
8864,Employee_8864,129387,110,8
8865,Employee_8865,55366,743,12
8866,Employee_8866,133944,672,16
8867,Employee_8867,112107,863,14
8868,Employee_8868,102580,838,16
8869,Employee_8869,97889,530,4
8870,Employee_8870,119553,289,1
8871,Employee_8871,79236,973,1
8872,Employee_8872,44150,561,15
8873,Employee_8873,59423,509,20
8874,Employee_8874,44137,174,20
8875,Employee_8875,69992,301,3
8876,Employee_8876,134438,695,14
8877,Employee_8877,84921,184,9
8878,Employee_8878,119369,338,19
8879,Employee_8879,106917,509,8
8880,Employee_8880,113690,818,2
8881,Employee_8881,74235,309,4
8882,Employee_8882,118975,506,1
8883,Employee_8883,59122,345,11
8884,Employee_8884,63956,80,5
8885,Employee_8885,103879,373,2
8886,Employee_8886,98560,155,13
8887,Employee_8887,122800,786,17
8888,Employee_8888,108685,794,17
8889,Employee_8889,64660,431,18
8890,Employee_8890,146196,499,9
8891,Employee_8891,126064,760,6
8892,Employee_8892,41168,146,20
8893,Employee_8893,85124,480,3
8894,Employee_8894,75897,434,8
8895,Employee_8895,55032,518,3
8896,Employee_8896,92797,668,1
8897,Employee_8897,75294,682,20
8898,Employee_8898,83827,68,13
8899,Employee_8899,43516,605,5
8900,Employee_8900,59751,880,16
8901,Employee_8901,70373,874,16
8902,Employee_8902,70270,887,12
8903,Employee_8903,50386,185,13
8904,Employee_8904,141859,903,4
8905,Employee_8905,104817,681,9
8906,Employee_8906,105184,203,16
8907,Employee_8907,119693,553,1
8908,Employee_8908,77879,12,5
8909,Employee_8909,145056,665,5
8910,Employee_8910,89597,273,19
8911,Employee_8911,79132,297,9
8912,Employee_8912,43626,50,8
8913,Employee_8913,125936,499,19
8914,Employee_8914,142179,368,18
8915,Employee_8915,143801,723,15
8916,Employee_8916,121515,655,4
8917,Employee_8917,117065,356,15
8918,Employee_8918,95390,2,13
8919,Employee_8919,56645,253,18
8920,Employee_8920,131960,474,20
8921,Employee_8921,94144,846,5
8922,Employee_8922,53382,505,18
8923,Employee_8923,44025,255,8
8924,Employee_8924,83226,609,1
8925,Employee_8925,119380,684,19
8926,Employee_8926,109711,149,17
8927,Employee_8927,136055,487,2
8928,Employee_8928,114710,278,19
8929,Employee_8929,43443,58,16
8930,Employee_8930,61395,445,18
8931,Employee_8931,50725,112,2
8932,Employee_8932,73461,835,6
8933,Employee_8933,81115,754,7
8934,Employee_8934,136887,821,6
8935,Employee_8935,123732,568,6
8936,Employee_8936,119790,488,9
8937,Employee_8937,119557,406,8
8938,Employee_8938,111260,366,9
8939,Employee_8939,68690,59,12
8940,Employee_8940,41407,328,18
8941,Employee_8941,113568,727,6
8942,Employee_8942,98560,468,4
8943,Employee_8943,87340,744,7
8944,Employee_8944,57794,566,18
8945,Employee_8945,59881,884,20
8946,Employee_8946,126292,719,5
8947,Employee_8947,145698,62,18
8948,Employee_8948,134952,183,10
8949,Employee_8949,89703,310,8
8950,Employee_8950,84354,792,1
8951,Employee_8951,131288,537,15
8952,Employee_8952,118462,176,3
8953,Employee_8953,139301,574,15
8954,Employee_8954,54390,428,14
8955,Employee_8955,144403,72,1
8956,Employee_8956,127475,846,8
8957,Employee_8957,67307,166,7
8958,Employee_8958,136364,224,9
8959,Employee_8959,134049,576,18
8960,Employee_8960,64502,580,12
8961,Employee_8961,135599,951,8
8962,Employee_8962,62486,8,8
8963,Employee_8963,78258,235,6
8964,Employee_8964,97716,709,3
8965,Employee_8965,137228,923,2
8966,Employee_8966,143920,684,14
8967,Employee_8967,121494,793,8
8968,Employee_8968,140552,27,6
8969,Employee_8969,122768,807,4
8970,Employee_8970,50748,910,5
8971,Employee_8971,102785,645,13
8972,Employee_8972,116050,26,9
8973,Employee_8973,62738,549,13
8974,Employee_8974,114231,195,9
8975,Employee_8975,113606,202,16
8976,Employee_8976,133301,84,12
8977,Employee_8977,81662,831,2
8978,Employee_8978,136297,29,19
8979,Employee_8979,122234,465,16
8980,Employee_8980,55123,98,13
8981,Employee_8981,140680,898,5
8982,Employee_8982,65616,189,6
8983,Employee_8983,142682,11,17
8984,Employee_8984,51182,602,17
8985,Employee_8985,130369,29,17
8986,Employee_8986,138878,724,3
8987,Employee_8987,102013,37,13
8988,Employee_8988,71331,852,12
8989,Employee_8989,86098,571,6
8990,Employee_8990,66128,293,13
8991,Employee_8991,71556,359,14
8992,Employee_8992,127505,654,7
8993,Employee_8993,61876,913,5
8994,Employee_8994,48949,179,14
8995,Employee_8995,91962,796,18
8996,Employee_8996,130054,111,4
8997,Employee_8997,111206,741,1
8998,Employee_8998,64099,443,7
8999,Employee_8999,144871,20,20
9000,Employee_9000,52716,144,13
9001,Employee_9001,92611,1000,4
9002,Employee_9002,78885,498,13
9003,Employee_9003,93144,145,4
9004,Employee_9004,105220,440,3
9005,Employee_9005,47837,886,8
9006,Employee_9006,89355,420,20
9007,Employee_9007,87299,315,8
9008,Employee_9008,59159,165,17
9009,Employee_9009,146802,651,15
9010,Employee_9010,142413,202,4
9011,Employee_9011,91012,495,6
9012,Employee_9012,99305,755,6
9013,Employee_9013,127096,624,10
9014,Employee_9014,57106,467,4
9015,Employee_9015,98123,712,9
9016,Employee_9016,48720,384,16
9017,Employee_9017,77661,313,7
9018,Employee_9018,133898,770,14
9019,Employee_9019,133794,254,6
9020,Employee_9020,127318,958,1
9021,Employee_9021,146704,916,18
9022,Employee_9022,61120,22,12
9023,Employee_9023,59790,904,15
9024,Employee_9024,98655,757,1
9025,Employee_9025,99643,338,15
9026,Employee_9026,133448,492,15
9027,Employee_9027,87374,822,16
9028,Employee_9028,82907,510,1
9029,Employee_9029,90071,365,3
9030,Employee_9030,74812,371,12
9031,Employee_9031,89570,914,7
9032,Employee_9032,90901,829,5
9033,Employee_9033,100186,598,1
9034,Employee_9034,90251,218,1
9035,Employee_9035,105171,474,15
9036,Employee_9036,76160,422,8
9037,Employee_9037,59156,355,11
9038,Employee_9038,116208,459,14
9039,Employee_9039,119980,502,13
9040,Employee_9040,112320,26,19
9041,Employee_9041,57929,941,12
9042,Employee_9042,106606,801,19
9043,Employee_9043,128442,800,4
9044,Employee_9044,140154,859,4
9045,Employee_9045,102559,222,3
9046,Employee_9046,94205,863,6
9047,Employee_9047,108475,689,5
9048,Employee_9048,104341,147,11
9049,Employee_9049,135377,423,9
9050,Employee_9050,82863,738,3
9051,Employee_9051,121837,350,9
9052,Employee_9052,105439,185,12
9053,Employee_9053,47194,414,3
9054,Employee_9054,111387,805,20
9055,Employee_9055,121914,981,17
9056,Employee_9056,106214,428,12
9057,Employee_9057,136176,40,18
9058,Employee_9058,139292,904,4
9059,Employee_9059,69777,392,10
9060,Employee_9060,66183,702,18
9061,Employee_9061,67445,78,8
9062,Employee_9062,107038,716,9
9063,Employee_9063,127201,895,19
9064,Employee_9064,56198,789,13
9065,Employee_9065,61411,783,6
9066,Employee_9066,90577,543,7
9067,Employee_9067,55867,449,6
9068,Employee_9068,102501,473,11
9069,Employee_9069,54266,141,17
9070,Employee_9070,79422,250,19
9071,Employee_9071,75208,293,12
9072,Employee_9072,148538,609,13
9073,Employee_9073,71213,135,18
9074,Employee_9074,47367,483,7
9075,Employee_9075,119026,788,5
9076,Employee_9076,75362,311,16
9077,Employee_9077,91588,813,4
9078,Employee_9078,78285,554,1
9079,Employee_9079,114755,631,4
9080,Employee_9080,111846,731,3
9081,Employee_9081,76307,45,4
9082,Employee_9082,135167,235,1
9083,Employee_9083,120280,47,12
9084,Employee_9084,59867,197,13
9085,Employee_9085,96523,83,2
9086,Employee_9086,124161,542,9
9087,Employee_9087,46378,160,7
9088,Employee_9088,124685,427,13
9089,Employee_9089,147669,70,2
9090,Employee_9090,116958,519,1
9091,Employee_9091,67926,968,18
9092,Employee_9092,143215,897,7
9093,Employee_9093,138707,912,18
9094,Employee_9094,53180,51,19
9095,Employee_9095,132837,44,8
9096,Employee_9096,76931,292,12
9097,Employee_9097,64014,937,11
9098,Employee_9098,136472,811,9
9099,Employee_9099,119872,464,4
9100,Employee_9100,98502,884,7
9101,Employee_9101,127736,549,17
9102,Employee_9102,45470,866,11
9103,Employee_9103,136395,379,2
9104,Employee_9104,54953,742,18
9105,Employee_9105,144580,477,12
9106,Employee_9106,78507,261,9
9107,Employee_9107,132969,579,11
9108,Employee_9108,131493,178,5
9109,Employee_9109,46523,356,7
9110,Employee_9110,126923,418,1
9111,Employee_9111,97190,697,5
9112,Employee_9112,87761,952,6
9113,Employee_9113,71169,200,13
9114,Employee_9114,85641,901,11
9115,Employee_9115,62990,12,8
9116,Employee_9116,69661,442,20
9117,Employee_9117,53419,725,2
9118,Employee_9118,54457,731,15
9119,Employee_9119,107600,285,10
9120,Employee_9120,143619,755,8
9121,Employee_9121,116102,867,2
9122,Employee_9122,73085,257,15
9123,Employee_9123,137064,569,6
9124,Employee_9124,90654,547,5
9125,Employee_9125,46130,839,3
9126,Employee_9126,145723,940,11
9127,Employee_9127,42042,489,11
9128,Employee_9128,110134,497,16
9129,Employee_9129,82982,904,3
9130,Employee_9130,138422,893,9
9131,Employee_9131,105185,704,3
9132,Employee_9132,73477,332,19
9133,Employee_9133,92709,561,11
9134,Employee_9134,68716,974,14
9135,Employee_9135,118137,31,2
9136,Employee_9136,76018,609,7
9137,Employee_9137,48061,42,10
9138,Employee_9138,48609,892,10
9139,Employee_9139,75371,350,20
9140,Employee_9140,123021,333,1
9141,Employee_9141,60805,821,6
9142,Employee_9142,47857,558,14
9143,Employee_9143,51620,269,2
9144,Employee_9144,48177,943,6
9145,Employee_9145,70111,822,1
9146,Employee_9146,128578,412,3
9147,Employee_9147,124181,942,4
9148,Employee_9148,129941,574,13
9149,Employee_9149,51826,18,3
9150,Employee_9150,53890,346,15
9151,Employee_9151,122428,904,13
9152,Employee_9152,98031,612,11
9153,Employee_9153,115020,36,4
9154,Employee_9154,45495,618,17
9155,Employee_9155,68481,91,5
9156,Employee_9156,51267,819,8
9157,Employee_9157,145702,184,10
9158,Employee_9158,46743,727,7
9159,Employee_9159,94800,27,17
9160,Employee_9160,143475,547,7
9161,Employee_9161,88773,371,19
9162,Employee_9162,97042,831,9
9163,Employee_9163,89476,529,2
9164,Employee_9164,132105,344,20
9165,Employee_9165,68552,418,19
9166,Employee_9166,105242,195,6
9167,Employee_9167,85772,77,10
9168,Employee_9168,83730,166,13
9169,Employee_9169,68948,89,2
9170,Employee_9170,116311,263,10
9171,Employee_9171,109093,471,10
9172,Employee_9172,109123,207,5
9173,Employee_9173,56535,723,4
9174,Employee_9174,106490,270,2
9175,Employee_9175,86562,262,7
9176,Employee_9176,129080,505,18
9177,Employee_9177,98535,784,17
9178,Employee_9178,138991,511,11
9179,Employee_9179,81269,853,18
9180,Employee_9180,120674,725,8
9181,Employee_9181,82462,885,12
9182,Employee_9182,43127,575,1
9183,Employee_9183,63147,523,20
9184,Employee_9184,85528,721,12
9185,Employee_9185,117095,311,6
9186,Employee_9186,108931,173,3
9187,Employee_9187,130925,430,5
9188,Employee_9188,106381,767,14
9189,Employee_9189,139468,462,12
9190,Employee_9190,103749,100,13
9191,Employee_9191,78672,15,13
9192,Employee_9192,53731,708,17
9193,Employee_9193,94512,257,15
9194,Employee_9194,138658,895,6
9195,Employee_9195,91024,243,12
9196,Employee_9196,141121,347,2
9197,Employee_9197,43832,248,4
9198,Employee_9198,72332,104,20
9199,Employee_9199,52467,693,12
9200,Employee_9200,81025,666,3
9201,Employee_9201,53107,286,17
9202,Employee_9202,117994,168,6
9203,Employee_9203,134202,419,17
9204,Employee_9204,83481,46,17
9205,Employee_9205,42581,42,11
9206,Employee_9206,115118,320,7
9207,Employee_9207,91638,817,2
9208,Employee_9208,48418,220,19
9209,Employee_9209,133627,512,2
9210,Employee_9210,69113,711,13
9211,Employee_9211,124363,440,16
9212,Employee_9212,103044,143,17
9213,Employee_9213,119955,889,11
9214,Employee_9214,101030,27,9
9215,Employee_9215,51814,853,9
9216,Employee_9216,139340,849,14
9217,Employee_9217,50024,789,13
9218,Employee_9218,103288,552,11
9219,Employee_9219,149236,843,12
9220,Employee_9220,97836,658,3
9221,Employee_9221,47435,856,1
9222,Employee_9222,107084,689,8
9223,Employee_9223,110601,826,19
9224,Employee_9224,128416,836,13
9225,Employee_9225,43407,929,7
9226,Employee_9226,138943,166,13
9227,Employee_9227,72940,634,6
9228,Employee_9228,45666,585,3
9229,Employee_9229,77122,750,6
9230,Employee_9230,65092,248,3
9231,Employee_9231,115645,774,13
9232,Employee_9232,141190,763,13
9233,Employee_9233,140468,356,13
9234,Employee_9234,66505,110,1
9235,Employee_9235,76713,691,8
9236,Employee_9236,94387,699,5
9237,Employee_9237,83169,819,20
9238,Employee_9238,113282,718,17
9239,Employee_9239,117511,233,9
9240,Employee_9240,91742,23,13
9241,Employee_9241,80522,25,13
9242,Employee_9242,121132,380,5
9243,Employee_9243,143489,729,14
9244,Employee_9244,139397,345,11
9245,Employee_9245,43880,377,14
9246,Employee_9246,83454,521,7
9247,Employee_9247,95711,16,17
9248,Employee_9248,83539,244,4
9249,Employee_9249,148984,717,10
9250,Employee_9250,108321,769,10
9251,Employee_9251,127985,623,15
9252,Employee_9252,54799,716,20
9253,Employee_9253,144843,538,12
9254,Employee_9254,100102,968,9
9255,Employee_9255,90726,582,3
9256,Employee_9256,88784,687,15
9257,Employee_9257,83333,201,12
9258,Employee_9258,80828,247,15
9259,Employee_9259,109526,117,1
9260,Employee_9260,94362,8,15
9261,Employee_9261,93997,597,11
9262,Employee_9262,90341,22,5
9263,Employee_9263,59073,966,7
9264,Employee_9264,142399,239,12
9265,Employee_9265,54549,584,20
9266,Employee_9266,123795,26,6
9267,Employee_9267,96920,983,3
9268,Employee_9268,125326,860,10
9269,Employee_9269,115515,80,4
9270,Employee_9270,60316,595,13
9271,Employee_9271,66183,198,19
9272,Employee_9272,133860,554,5
9273,Employee_9273,64624,999,18
9274,Employee_9274,102515,774,1
9275,Employee_9275,143712,91,16
9276,Employee_9276,125781,850,16
9277,Employee_9277,86705,958,16
9278,Employee_9278,129326,83,19
9279,Employee_9279,66756,299,16
9280,Employee_9280,100390,934,1
9281,Employee_9281,108369,295,20
9282,Employee_9282,110821,646,20
9283,Employee_9283,49589,453,10
9284,Employee_9284,54116,280,2
9285,Employee_9285,113181,1000,14
9286,Employee_9286,84786,58,8
9287,Employee_9287,134686,908,6
9288,Employee_9288,116425,870,3
9289,Employee_9289,70286,999,16
9290,Employee_9290,143081,341,17
9291,Employee_9291,55994,752,12
9292,Employee_9292,141039,464,19
9293,Employee_9293,130198,879,20
9294,Employee_9294,144672,341,3
9295,Employee_9295,66639,609,13
9296,Employee_9296,57205,61,16
9297,Employee_9297,96677,775,11
9298,Employee_9298,72930,624,20
9299,Employee_9299,113313,428,16
9300,Employee_9300,133851,657,20
9301,Employee_9301,132509,727,2
9302,Employee_9302,58316,255,4
9303,Employee_9303,67304,827,4
9304,Employee_9304,141839,827,17
9305,Employee_9305,136058,873,1
9306,Employee_9306,127876,769,1
